recorded_at,source,name,line1,line2
2025-01-15T03:00:08.91276+09:00,gs_db,YOMOGI,1 62298U 98067XE  25014.31509204  .00104500  00000+0  13137-2 0  9999,2 62298  51.6361 348.1243 0014394  94.9048 265.3588 15.58733777  5590
2025-01-15T09:00:36.640917+09:00,gs_db,YOMOGI,1 62298U 98067XE  25014.31509204  .00104500  00000+0  13137-2 0  9999,2 62298  51.6361 348.1243 0014394  94.9048 265.3588 15.58733777  5590
2025-01-15T15:00:14.355409+09:00,gs_db,YOMOGI,1 62298U 98067XE  25014.31509204  .00104500  00000+0  13137-2 0  9999,2 62298  51.6361 348.1243 0014394  94.9048 265.3588 15.58733777  5590
2025-01-15T21:00:23.740596+09:00,gs_db,YOMOGI,1 62298U 98067XE  25014.95618344  .00099194  00000+0  12418-2 0  9998,2 62298  51.6358 344.9065 0014403  97.2404 263.0226 15.58868033  5694
2025-01-16T03:00:08.300387+09:00,gs_db,YOMOGI,1 62298U 98067XE  25015.27670647  .00110906  00000+0  13815-2 0  9995,2 62298  51.6355 343.2968 0014452  99.0031 261.2598 15.58947072  5744
2025-01-16T09:00:33.052905+09:00,gs_db,YOMOGI,1 62298U 98067XE  25015.27670647  .00110906  00000+0  13815-2 0  9995,2 62298  51.6355 343.2968 0014452  99.0031 261.2598 15.58947072  5744
2025-01-16T15:00:12.925741+09:00,gs_db,YOMOGI,1 62298U 98067XE  25015.27670647  .00110906  00000+0  13815-2 0  9995,2 62298  51.6355 343.2968 0014452  99.0031 261.2598 15.58947072  5744
2025-01-16T21:00:33.472454+09:00,gs_db,YOMOGI,1 62298U 98067XE  25015.27670647  .00110906  00000+0  13815-2 0  9995,2 62298  51.6355 343.2968 0014452  99.0031 261.2598 15.58947072  5744
2025-01-17T03:00:12.816249+09:00,gs_db,YOMOGI,1 62298U 98067XE  25015.27670647  .00110906  00000+0  13815-2 0  9995,2 62298  51.6355 343.2968 0014452  99.0031 261.2598 15.58947072  5744
2025-01-17T09:00:28.253677+09:00,gs_db,YOMOGI,1 62298U 98067XE  25016.30227694  .00098200  00000+0  12149-2 0  9991,2 62298  51.6358 338.1457 0014444 103.7664 256.4937 15.59184022  5909
2025-01-17T15:00:10.295739+09:00,gs_db,YOMOGI,1 62298U 98067XE  25016.87909086  .00119976  00000+0  14711-2 0  9996,2 62298  51.6357 335.2487 0014429 105.9155 254.3428 15.59324697  5996
2025-01-17T21:00:29.572611+09:00,gs_db,YOMOGI,1 62298U 98067XE  25016.87909086  .00119976  00000+0  14711-2 0  9996,2 62298  51.6357 335.2487 0014429 105.9155 254.3428 15.59324697  5996
2025-01-18T03:00:09.160866+09:00,gs_db,YOMOGI,1 62298U 98067XE  25016.87909086  .00119976  00000+0  14711-2 0  9996,2 62298  51.6357 335.2487 0014429 105.9155 254.3428 15.59324697  5996
2025-01-18T09:00:35.321512+09:00,gs_db,YOMOGI,1 62298U 98067XE  25017.26360408  .00122211  00000+0  14924-2 0  9991,2 62298  51.6358 333.3160 0014483 107.9759 252.2814 15.59421903  6058
2025-01-18T15:00:12.537978+09:00,gs_db,YOMOGI,1 62298U 98067XE  25017.90440627  .00126928  00000+0  15392-2 0  9993,2 62298  51.6354 330.0963 0014460 110.5160 249.7386 15.59586705  6158
2025-01-18T21:00:23.2329+09:00,gs_db,YOMOGI,1 62298U 98067XE  25017.90440627  .00126928  00000+0  15392-2 0  9993,2 62298  51.6354 330.0963 0014460 110.5160 249.7386 15.59586705  6158
2025-01-19T03:00:09.941924+09:00,gs_db,YOMOGI,1 62298U 98067XE  25018.22477970  .00135726  00000+0  16378-2 0  9991,2 62298  51.6352 328.4854 0014496 112.3195 247.9337 15.59680330  6204
2025-01-19T09:00:34.046792+09:00,gs_db,YOMOGI,1 62298U 98067XE  25018.22477970  .00135726  00000+0  16378-2 0  9991,2 62298  51.6352 328.4854 0014496 112.3195 247.9337 15.59680330  6204
2025-01-19T15:00:10.688374+09:00,gs_db,YOMOGI,1 62298U 98067XE  25018.86547664  .00128455  00000+0  15423-2 0  9990,2 62298  51.6349 325.2650 0014439 114.8887 245.3608 15.59841832  6301
2025-01-19T21:00:23.901013+09:00,gs_db,YOMOGI,1 62298U 98067XE  25019.05767211  .00130106  00000+0  15587-2 0  9991,2 62298  51.6351 324.2979 0014449 115.9435 244.3049 15.59892526  6336
2025-01-20T03:00:12.43327+09:00,gs_db,YOMOGI,1 62298U 98067XE  25019.05767211  .00130106  00000+0  15587-2 0  9991,2 62298  51.6351 324.2979 0014449 115.9435 244.3049 15.59892526  6336
2025-01-20T09:00:31.131429+09:00,gs_db,YOMOGI,1 62298U 98067XE  25019.05767211  .00130106  00000+0  15587-2 0  9991,2 62298  51.6351 324.2979 0014449 115.9435 244.3049 15.59892526  6336
2025-01-20T15:00:08.119756+09:00,gs_db,YOMOGI,1 62298U 98067XE  25019.05767211  .00130106  00000+0  15587-2 0  9991,2 62298  51.6351 324.2979 0014449 115.9435 244.3049 15.59892526  6336
2025-01-20T21:00:25.534165+09:00,gs_db,YOMOGI,1 62298U 98067XE  25020.08260657  .00149835  00000+0  17699-2 0  9993,2 62298  51.6352 319.1423 0014508 120.3975 239.8454 15.60184277  6494
2025-01-21T03:00:11.931316+09:00,gs_db,YOMOGI,1 62298U 98067XE  25020.08260657  .00149835  00000+0  17699-2 0  9993,2 62298  51.6352 319.1423 0014508 120.3975 239.8454 15.60184277  6494
2025-01-21T09:00:29.071197+09:00,gs_db,YOMOGI,1 62298U 98067XE  25020.21070907  .00160763  00000+0  18928-2 0  9994,2 62298  51.6351 318.4977 0014537 121.0390 239.2032 15.60228174  6514
2025-01-21T15:00:11.75949+09:00,gs_db,YOMOGI,1 62298U 98067XE  25020.85117449  .00146003  00000+0  17102-2 0  9991,2 62298  51.6346 315.2750 0014530 123.8659 236.3719 15.60417815  6616
2025-01-21T21:00:23.637795+09:00,gs_db,YOMOGI,1 62298U 98067XE  25021.17137629  .00157626  00000+0  18359-2 0  9997,2 62298  51.6345 313.6628 0014576 125.6367 234.5986 15.60521332  6668
2025-01-22T03:00:11.593393+09:00,gs_db,YOMOGI,1 62298U 98067XE  25021.17137629  .00157626  00000+0  18359-2 0  9997,2 62298  51.6345 313.6628 0014576 125.6367 234.5986 15.60521332  6668
2025-01-22T03:59:47.889936+09:00,gs_db,YOMOGI,1 62298U 98067XE  25021.23541393  .00148970  00000+0  17359-2 0  9992,2 62298  51.6346 313.3404 0014593 125.9896 234.2452 15.60541129  6679
2025-01-22T09:00:34.564403+09:00,gs_db,YOMOGI,1 62298U 98067XE  25021.23541393  .00148970  00000+0  17359-2 0  9992,2 62298  51.6346 313.3404 0014593 125.9896 234.2452 15.60541129  6679
2025-01-22T15:00:08.103685+09:00,gs_db,YOMOGI,1 62298U 98067XE  25021.81172117  .00146717  00000+0  16994-2 0  9991,2 62298  51.6344 310.4398 0014486 128.4188 231.8108 15.60707980  6760
2025-01-22T21:00:18.380297+09:00,gs_db,YOMOGI,1 62298U 98067XE  25022.06783724  .00150678  00000+0  17391-2 0  9994,2 62298  51.6346 309.1495 0014513 129.8384 230.3888 15.60784758  6801
2025-01-23T03:00:10.90199+09:00,gs_db,YOMOGI,1 62298U 98067XE  25022.06783724  .00150678  00000+0  17391-2 0  9994,2 62298  51.6346 309.1495 0014513 129.8384 230.3888 15.60784758  6801
2025-01-23T09:00:44.607302+09:00,gs_db,YOMOGI,1 62298U 98067XE  25022.06783724  .00150678  00000+0  17391-2 0  9994,2 62298  51.6346 309.1495 0014513 129.8384 230.3888 15.60784758  6801
2025-01-23T15:00:09.487347+09:00,gs_db,YOMOGI,1 62298U 98067XE  25022.06783724  .00150678  00000+0  17391-2 0  9994,2 62298  51.6346 309.1495 0014513 129.8384 230.3888 15.60784758  6801
2025-01-23T21:00:29.204407+09:00,gs_db,YOMOGI,1 62298U 98067XE  25023.15618458  .00146439  00000+0  16695-2 0  9992,2 62298  51.6340 303.6673 0014532 134.8651 225.3525 15.61119973  6978
2025-01-24T03:00:10.353107+09:00,gs_db,YOMOGI,1 62298U 98067XE  25023.15618458  .00146439  00000+0  16695-2 0  9992,2 62298  51.6340 303.6673 0014532 134.8651 225.3525 15.61119973  6978
2025-01-24T09:00:26.329792+09:00,gs_db,YOMOGI,1 62298U 98067XE  25023.15618458  .00146439  00000+0  16695-2 0  9992,2 62298  51.6340 303.6673 0014532 134.8651 225.3525 15.61119973  6978
2025-01-24T15:00:11.907499+09:00,gs_db,YOMOGI,1 62298U 98067XE  25023.15618458  .00146439  00000+0  16695-2 0  9992,2 62298  51.6340 303.6673 0014532 134.8651 225.3525 15.61119973  6978
2025-01-24T21:00:22.991614+09:00,gs_db,YOMOGI,1 62298U 98067XE  25023.98829474  .00158508  00000+0  17861-2 0  9991,2 62298  51.6341 299.4745 0014537 138.6411 221.5686 15.61377670  7104
2025-01-25T03:00:10.181559+09:00,gs_db,YOMOGI,1 62298U 98067XE  25023.98829474  .00158508  00000+0  17861-2 0  9991,2 62298  51.6341 299.4745 0014537 138.6411 221.5686 15.61377670  7104
2025-01-25T09:00:38.762098+09:00,gs_db,YOMOGI,1 62298U 98067XE  25023.98829474  .00158508  00000+0  17861-2 0  9991,2 62298  51.6341 299.4745 0014537 138.6411 221.5686 15.61377670  7104
2025-01-25T15:00:09.907507+09:00,gs_db,YOMOGI,1 62298U 98067XE  25023.98829474  .00158508  00000+0  17861-2 0  9991,2 62298  51.6341 299.4745 0014537 138.6411 221.5686 15.61377670  7104
2025-01-25T21:00:32.352216+09:00,gs_db,YOMOGI,1 62298U 98067XE  25023.98829474  .00158508  00000+0  17861-2 0  9991,2 62298  51.6341 299.4745 0014537 138.6411 221.5686 15.61377670  7104
2025-01-26T03:00:07.270048+09:00,gs_db,YOMOGI,1 62298U 98067XE  25023.98829474  .00158508  00000+0  17861-2 0  9991,2 62298  51.6341 299.4745 0014537 138.6411 221.5686 15.61377670  7104
2025-01-26T09:00:31.203367+09:00,gs_db,YOMOGI,1 62298U 98067XE  25025.14021730  .00145373  00000+0  16187-2 0  9996,2 62298  51.6345 293.6672 0014567 143.7787 216.4196 15.61733604  7280
2025-01-26T15:00:07.556335+09:00,gs_db,YOMOGI,1 62298U 98067XE  25025.14021730  .00145373  00000+0  16187-2 0  9996,2 62298  51.6345 293.6672 0014567 143.7787 216.4196 15.61733604  7280
2025-01-26T21:00:10.038859+09:00,gs_db,YOMOGI,1 62298U 98067XE  25025.78006468  .00138928  00000+0  15376-2 0  9994,2 62298  51.6340 290.4415 0014480 146.3112 213.8805 15.61915622  7381
2025-01-26T21:04:24.082371+09:00,gs_db,YOMOGI,1 62298U 98067XE  25025.78006468  .00138928  00000+0  15376-2 0  9994,2 62298  51.6340 290.4415 0014480 146.3112 213.8805 15.61915622  7381
2025-01-27T03:00:07.456718+09:00,gs_db,YOMOGI,1 62298U 98067XE  25026.09996058  .00135655  00000+0  14969-2 0  9993,2 62298  51.6340 288.8270 0014540 147.9285 212.2597 15.62004063  7432
2025-01-27T09:00:36.128189+09:00,gs_db,YOMOGI,1 62298U 98067XE  25026.09996058  .00135655  00000+0  14969-2 0  9993,2 62298  51.6340 288.8270 0014540 147.9285 212.2597 15.62004063  7432
2025-01-27T15:00:09.463968+09:00,gs_db,YOMOGI,1 62298U 98067XE  25026.09996058  .00135655  00000+0  14969-2 0  9993,2 62298  51.6340 288.8270 0014540 147.9285 212.2597 15.62004063  7432
2025-01-27T21:00:19.844958+09:00,gs_db,YOMOGI,1 62298U 98067XE  25026.86763848  .00131692  00000+0  14424-2 0  9990,2 62298  51.6338 284.9541 0014494 151.2775 208.9020 15.62211477  7552
2025-01-28T03:00:09.793051+09:00,gs_db,YOMOGI,1 62298U 98067XE  25026.86763848  .00131692  00000+0  14424-2 0  9990,2 62298  51.6338 284.9541 0014494 151.2775 208.9020 15.62211477  7552
2025-01-28T09:00:37.654478+09:00,gs_db,YOMOGI,1 62298U 98067XE  25026.99557473  .00132707  00000+0  14513-2 0  9996,2 62298  51.6338 284.3082 0014529 151.9573 208.2206 15.62246089  7576
2025-01-28T15:00:10.80262+09:00,gs_db,YOMOGI,1 62298U 98067XE  25027.89105031  .00138669  00000+0  15007-2 0  9997,2 62298  51.6336 279.7885 0014467 155.8208 204.3468 15.62493146  7713
2025-01-28T21:00:27.213728+09:00,gs_db,YOMOGI,1 62298U 98067XE  25027.89105031  .00138669  00000+0  15007-2 0  9997,2 62298  51.6336 279.7885 0014467 155.8208 204.3468 15.62493146  7713
2025-01-29T03:00:11.738601+09:00,gs_db,YOMOGI,1 62298U 98067XE  25027.89105031  .00138669  00000+0  15007-2 0  9997,2 62298  51.6336 279.7885 0014467 155.8208 204.3468 15.62493146  7713
2025-01-29T09:00:24.987023+09:00,gs_db,YOMOGI,1 62298U 98067XE  25028.08291879  .00140587  00000+0  15176-2 0  9994,2 62298  51.6334 278.8197 0014494 156.6928 203.4726 15.62550439  7744
2025-01-29T15:00:09.198682+09:00,gs_db,YOMOGI,1 62298U 98067XE  25028.08291879  .00140587  00000+0  15176-2 0  9994,2 62298  51.6334 278.8197 0014494 156.6928 203.4726 15.62550439  7744
2025-01-29T21:00:26.018294+09:00,gs_db,YOMOGI,1 62298U 98067XE  25029.10609588  .00151905  00000+0  16171-2 0  9990,2 62298  51.6325 273.6527 0014400 161.0963 199.0569 15.62866294  7902
2025-01-30T03:00:09.325286+09:00,gs_db,YOMOGI,1 62298U 98067XE  25029.10609588  .00151905  00000+0  16171-2 0  9990,2 62298  51.6325 273.6527 0014400 161.0963 199.0569 15.62866294  7902
2025-01-30T09:00:38.196921+09:00,gs_db,YOMOGI,1 62298U 98067XE  25029.10609588  .00151905  00000+0  16171-2 0  9990,2 62298  51.6325 273.6527 0014400 161.0963 199.0569 15.62866294  7902
2025-01-30T15:00:09.062507+09:00,gs_db,YOMOGI,1 62298U 98067XE  25029.10609588  .00151905  00000+0  16171-2 0  9990,2 62298  51.6325 273.6527 0014400 161.0963 199.0569 15.62866294  7902
2025-01-30T21:00:23.522871+09:00,gs_db,YOMOGI,1 62298U 98067XE  25029.10609588  .00151905  00000+0  16171-2 0  9990,2 62298  51.6325 273.6527 0014400 161.0963 199.0569 15.62866294  7902
2025-01-31T03:00:11.010137+09:00,gs_db,YOMOGI,1 62298U 98067XE  25029.10609588  .00151905  00000+0  16171-2 0  9990,2 62298  51.6325 273.6527 0014400 161.0963 199.0569 15.62866294  7902
2025-01-31T09:00:41.63867+09:00,gs_db,YOMOGI,1 62298U 98067XE  25030.64047538  .00138362  00000+0  14501-2 0  9999,2 62298  51.6315 265.9003 0014118 167.9114 192.2222 15.63320101  8144
2025-01-31T15:00:08.481975+09:00,gs_db,YOMOGI,1 62298U 98067XE  25030.89616414  .00131437  00000+0  13754-2 0  9996,2 62298  51.6315 264.6070 0014148 169.1268 191.0035 15.63385353  8184
2025-01-31T21:00:31.997392+09:00,gs_db,YOMOGI,1 62298U 98067XE  25030.89616414  .00131437  00000+0  13754-2 0  9996,2 62298  51.6315 264.6070 0014148 169.1268 191.0035 15.63385353  8184
2025-02-01T03:00:08.797708+09:00,gs_db,YOMOGI,1 62298U 98067XE  25030.89616414  .00131437  00000+0  13754-2 0  9996,2 62298  51.6315 264.6070 0014148 169.1268 191.0035 15.63385353  8184
2025-02-01T09:00:25.886708+09:00,gs_db,YOMOGI,1 62298U 98067XE  25031.34359203  .00144677  00000+0  15036-2 0  9992,2 62298  51.6311 262.3452 0014133 171.1685 188.9561 15.63509870  8258
2025-02-01T15:00:08.496614+09:00,gs_db,YOMOGI,1 62298U 98067XE  25031.91880420  .00144226  00000+0  14896-2 0  9998,2 62298  51.6309 259.4356 0014142 174.2034 185.9127 15.63669878  8347
2025-02-01T21:00:24.169331+09:00,gs_db,YOMOGI,1 62298U 98067XE  25031.91880420  .00144226  00000+0  14896-2 0  9998,2 62298  51.6309 259.4356 0014142 174.2034 185.9127 15.63669878  8347
2025-02-02T03:00:08.182189+09:00,gs_db,YOMOGI,1 62298U 98067XE  25031.91880420  .00144226  00000+0  14896-2 0  9998,2 62298  51.6309 259.4356 0014142 174.2034 185.9127 15.63669878  8347
2025-02-02T09:00:33.601875+09:00,gs_db,YOMOGI,1 62298U 98067XE  25032.62175547  .00171591  00000+0  17497-2 0  9999,2 62298  51.6311 255.8799 0013991 177.2429 182.8645 15.63898354  8459
2025-02-02T15:00:09.130714+09:00,gs_db,YOMOGI,1 62298U 98067XE  25032.87734938  .00170604  00000+0  17342-2 0  9994,2 62298  51.6310 254.5862 0014008 178.4566 181.6474 15.63980788  8494
2025-02-02T21:00:25.52418+09:00,gs_db,YOMOGI,1 62298U 98067XE  25032.87734938  .00170604  00000+0  17342-2 0  9994,2 62298  51.6310 254.5862 0014008 178.4566 181.6474 15.63980788  8494
2025-02-03T03:00:07.654403+09:00,gs_db,YOMOGI,1 62298U 98067XE  25032.87734938  .00170604  00000+0  17342-2 0  9994,2 62298  51.6310 254.5862 0014008 178.4566 181.6474 15.63980788  8494
2025-02-03T09:00:40.356806+09:00,gs_db,YOMOGI,1 62298U 98067XE  25032.87734938  .00170604  00000+0  17342-2 0  9994,2 62298  51.6310 254.5862 0014008 178.4566 181.6474 15.63980788  8494
2025-02-03T15:00:13.044649+09:00,gs_db,YOMOGI,1 62298U 98067XE  25032.87734938  .00170604  00000+0  17342-2 0  9994,2 62298  51.6310 254.5862 0014008 178.4566 181.6474 15.63980788  8494
2025-02-03T21:00:25.740741+09:00,gs_db,YOMOGI,1 62298U 98067XE  25033.96346081  .00159804  00000+0  16040-2 0  9996,2 62298  51.6305 249.0884 0013812 183.2198 176.8710 15.64342301  8660
2025-02-04T03:00:12.222579+09:00,gs_db,YOMOGI,1 62298U 98067XE  25033.96346081  .00159804  00000+0  16040-2 0  9996,2 62298  51.6305 249.0884 0013812 183.2198 176.8710 15.64342301  8660
2025-02-04T09:00:24.723711+09:00,gs_db,YOMOGI,1 62298U 98067XE  25033.96346081  .00159804  00000+0  16040-2 0  9996,2 62298  51.6305 249.0884 0013812 183.2198 176.8710 15.64342301  8660
2025-02-04T15:00:13.684581+09:00,gs_db,YOMOGI,1 62298U 98067XE  25034.79385091  .00139371  00000+0  13889-2 0  9997,2 62298  51.6307 244.8836 0013746 187.4588 172.6204 15.64598985  8794
2025-02-04T21:00:22.441461+09:00,gs_db,YOMOGI,1 62298U 98067XE  25034.98546083  .00145757  00000+0  14478-2 0  9998,2 62298  51.6307 243.9128 0013678 188.1533 171.9242 15.64658910  8823
2025-02-05T03:00:10.888302+09:00,gs_db,YOMOGI,1 62298U 98067XE  25034.98546083  .00145757  00000+0  14478-2 0  9998,2 62298  51.6307 243.9128 0013678 188.1533 171.9242 15.64658910  8823
2025-02-05T09:00:36.932765+09:00,gs_db,YOMOGI,1 62298U 98067XE  25034.98546083  .00145757  00000+0  14478-2 0  9998,2 62298  51.6307 243.9128 0013678 188.1533 171.9242 15.64658910  8823
2025-02-05T15:00:12.255823+09:00,gs_db,YOMOGI,1 62298U 98067XE  25034.98546083  .00145757  00000+0  14478-2 0  9998,2 62298  51.6307 243.9128 0013678 188.1533 171.9242 15.64658910  8823
2025-02-05T21:00:27.702565+09:00,gs_db,YOMOGI,1 62298U 98067XE  25035.87954295  .00152527  00000+0  14972-2 0  9997,2 62298  51.6309 239.3827 0013447 192.4623 167.6041 15.64936257  8969
2025-02-06T03:00:08.540181+09:00,gs_db,YOMOGI,1 62298U 98067XE  25035.87954295  .00152527  00000+0  14972-2 0  9997,2 62298  51.6309 239.3827 0013447 192.4623 167.6041 15.64936257  8969
2025-02-06T09:00:27.897504+09:00,gs_db,YOMOGI,1 62298U 98067XE  25036.58192692  .00161213  00000+0  15672-2 0  9991,2 62298  51.6305 235.8239 0013234 195.8206 164.2378 15.65152014  9072
2025-02-06T15:00:09.741291+09:00,gs_db,YOMOGI,1 62298U 98067XE  25036.83731544  .00165437  00000+0  16023-2 0  9997,2 62298  51.6302 234.5292 0013234 197.1607 162.8943 15.65230296  9110
2025-02-06T21:00:25.952374+09:00,gs_db,YOMOGI,1 62298U 98067XE  25036.83731544  .00165437  00000+0  16023-2 0  9997,2 62298  51.6302 234.5292 0013234 197.1607 162.8943 15.65230296  9110
2025-02-07T03:00:10.992351+09:00,gs_db,YOMOGI,1 62298U 98067XE  25036.83731544  .00165437  00000+0  16023-2 0  9997,2 62298  51.6302 234.5292 0013234 197.1607 162.8943 15.65230296  9110
2025-02-07T09:00:51.355202+09:00,gs_db,YOMOGI,1 62298U 98067XE  25037.73107174  .00158838  00000+0  15228-2 0  9996,2 62298  51.6305 229.9977 0013025 201.7134 158.3310 15.65511902  9255
2025-02-07T15:00:09.008669+09:00,gs_db,YOMOGI,1 62298U 98067XE  25037.73107174  .00158838  00000+0  15228-2 0  9996,2 62298  51.6305 229.9977 0013025 201.7134 158.3310 15.65511902  9255
2025-02-07T21:00:26.492987+09:00,gs_db,YOMOGI,1 62298U 98067XE  25037.73107174  .00158838  00000+0  15228-2 0  9996,2 62298  51.6305 229.9977 0013025 201.7134 158.3310 15.65511902  9255
2025-02-08T03:00:08.007486+09:00,gs_db,YOMOGI,1 62298U 98067XE  25037.73107174  .00158838  00000+0  15228-2 0  9996,2 62298  51.6305 229.9977 0013025 201.7134 158.3310 15.65511902  9255
2025-02-08T09:00:46.350682+09:00,gs_db,YOMOGI,1 62298U 98067XE  25038.75230770  .00154356  00000+0  14621-2 0  9995,2 62298  51.6300 224.8172 0012688 206.6406 153.3939 15.65834301  9412
2025-02-08T15:00:09.548331+09:00,gs_db,YOMOGI,1 62298U 98067XE  25038.75230770  .00154356  00000+0  14621-2 0  9995,2 62298  51.6300 224.8172 0012688 206.6406 153.3939 15.65834301  9412
2025-02-08T21:00:34.662759+09:00,gs_db,YOMOGI,1 62298U 98067XE  25038.75230770  .00154356  00000+0  14621-2 0  9995,2 62298  51.6300 224.8172 0012688 206.6406 153.3939 15.65834301  9412
2025-02-09T03:00:08.990138+09:00,gs_db,YOMOGI,1 62298U 98067XE  25038.75230770  .00154356  00000+0  14621-2 0  9995,2 62298  51.6300 224.8172 0012688 206.6406 153.3939 15.65834301  9412
2025-02-09T09:00:49.423611+09:00,gs_db,YOMOGI,1 62298U 98067XE  25039.51810187  .00153391  00000+0  14401-2 0  9990,2 62298  51.6292 220.9315 0012523 210.6505 149.3760 15.66061783  9538
2025-02-09T15:00:10.626403+09:00,gs_db,YOMOGI,1 62298U 98067XE  25039.77334120  .00174468  00000+0  16275-2 0  9995,2 62298  51.6296 219.6354 0012526 211.9310 148.0927 15.66147712  9573
2025-02-09T21:00:34.105904+09:00,gs_db,YOMOGI,1 62298U 98067XE  25039.77334120  .00174468  00000+0  16275-2 0  9995,2 62298  51.6296 219.6354 0012526 211.9310 148.0927 15.66147712  9573
2025-02-10T03:00:10.673398+09:00,gs_db,YOMOGI,1 62298U 98067XE  25040.02856695  .00158176  00000+0  14742-2 0  9996,2 62298  51.6297 218.3394 0012463 213.1528 146.8688 15.66227718  9619
2025-02-10T09:00:32.190324+09:00,gs_db,YOMOGI,1 62298U 98067XE  25040.02856695  .00158176  00000+0  14742-2 0  9996,2 62298  51.6297 218.3394 0012463 213.1528 146.8688 15.66227718  9619
2025-02-10T15:00:13.580691+09:00,gs_db,YOMOGI,1 62298U 98067XE  25040.66657345  .00155153  00000+0  14352-2 0  9996,2 62298  51.6305 215.1005 0012276 216.7532 143.2623 15.66427941  9710
2025-02-10T21:00:28.897809+09:00,gs_db,YOMOGI,1 62298U 98067XE  25040.66657345  .00155153  00000+0  14352-2 0  9996,2 62298  51.6305 215.1005 0012276 216.7532 143.2623 15.66427941  9710
2025-02-11T03:00:09.73537+09:00,gs_db,YOMOGI,1 62298U 98067XE  25041.49584412  .00184243  00000+0  16761-2 0  9990,2 62298  51.6300 210.8877 0012045 220.8981 139.1112 15.66744419  9845
2025-02-11T09:00:35.104691+09:00,gs_db,YOMOGI,1 62298U 98067XE  25041.49584412  .00184243  00000+0  16761-2 0  9990,2 62298  51.6300 210.8877 0012045 220.8981 139.1112 15.66744419  9845
2025-02-11T15:00:10.62027+09:00,gs_db,YOMOGI,1 62298U 98067XE  25041.49584412  .00184243  00000+0  16761-2 0  9990,2 62298  51.6300 210.8877 0012045 220.8981 139.1112 15.66744419  9845
2025-02-11T21:00:22.405923+09:00,gs_db,YOMOGI,1 62298U 98067XE  25041.87852914  .00170221  00000+0  15431-2 0  9991,2 62298  51.6299 208.9422 0012042 222.7500 137.2560 15.66879266  9903
2025-02-12T03:00:11.133252+09:00,gs_db,YOMOGI,1 62298U 98067XE  25041.87852914  .00170221  00000+0  15431-2 0  9991,2 62298  51.6299 208.9422 0012042 222.7500 137.2560 15.66879266  9903
2025-02-12T09:00:28.487774+09:00,gs_db,YOMOGI,1 62298U 98067XE  25042.51626552  .00183718  00000+0  16472-2 0  9991,2 62298  51.6298 205.7010 0011838 226.0461 133.9559 15.67108645 10006
2025-02-12T15:00:12.540724+09:00,gs_db,YOMOGI,1 62298U 98067XE  25042.70756827  .00176915  00000+0  15836-2 0  9995,2 62298  51.6298 204.7282 0011731 227.3030 132.6979 15.67173720 10035
2025-02-12T21:00:28.077238+09:00,gs_db,YOMOGI,1 62298U 98067XE  25042.70756827  .00176915  00000+0  15836-2 0  9995,2 62298  51.6298 204.7282 0011731 227.3030 132.6979 15.67173720 10035
2025-02-13T03:00:11.512756+09:00,gs_db,YOMOGI,1 62298U 98067XE  25042.70756827  .00176915  00000+0  15836-2 0  9995,2 62298  51.6298 204.7282 0011731 227.3030 132.6979 15.67173720 10035
2025-02-13T09:00:36.497354+09:00,gs_db,YOMOGI,1 62298U 98067XE  25043.47270100  .00174312  00000+0  15448-2 0  9993,2 62298  51.6297 200.8374 0011523 231.3425 128.6540 15.67431487 10154
2025-02-13T15:00:13.657326+09:00,gs_db,YOMOGI,1 62298U 98067XE  25043.66396400  .00173742  00000+0  15358-2 0  9992,2 62298  51.6299 199.8648 0011481 232.2893 127.7063 15.67497218 10186
2025-02-13T15:57:56.912372+09:00,gs_db,YOMOGI,1 62298U 98067XE  25043.66396400  .00173742  00000+0  15358-2 0  9992,2 62298  51.6299 199.8648 0011481 232.2893 127.7063 15.67497218 10186
2025-02-13T21:00:24.539525+09:00,gs_db,YOMOGI,1 62298U 98067XE  25043.66396400  .00173742  00000+0  15358-2 0  9992,2 62298  51.6299 199.8648 0011481 232.2893 127.7063 15.67497218 10186
2025-02-14T03:00:09.980907+09:00,gs_db,YOMOGI,1 62298U 98067XE  25043.66396400  .00173742  00000+0  15358-2 0  9992,2 62298  51.6299 199.8648 0011481 232.2893 127.7063 15.67497218 10186
2025-02-14T09:00:28.7062+09:00,gs_db,YOMOGI,1 62298U 98067XE  25044.55642275  .00189015  00000+0  16467-2 0  9997,2 62298  51.6302 195.3246 0011276 237.5947 122.3959 15.67805751 10322
2025-02-14T15:00:11.971271+09:00,gs_db,YOMOGI,1 62298U 98067XE  25044.81137798  .00186039  00000+0  16155-2 0  9992,2 62298  51.6303 194.0266 0011231 239.1661 120.8231 15.67896206 10368
2025-02-14T21:00:25.44679+09:00,gs_db,YOMOGI,1 62298U 98067XE  25044.81137798  .00186039  00000+0  16155-2 0  9992,2 62298  51.6303 194.0266 0011231 239.1661 120.8231 15.67896206 10368
2025-02-15T03:00:10.107217+09:00,gs_db,YOMOGI,1 62298U 98067XE  25045.38496881  .00206529  00000+0  17721-2 0  9993,2 62298  51.6303 191.1077 0011038 242.7670 117.2202 15.68124527 10450
2025-02-15T09:00:35.172555+09:00,gs_db,YOMOGI,1 62298U 98067XE  25045.38496881  .00206529  00000+0  17721-2 0  9993,2 62298  51.6303 191.1077 0011038 242.7670 117.2202 15.68124527 10450
