time_utc,+X_HK,-X_HK,+Y_HK,-Y_HK,+Z_HK,-Z_HK,BPB_HK,BAT_HK,COM_UHF_HK,t_s,-X_V,+Y_V,-Y_V,+Z_V,-Z_V,-X_I,+Y_I,-Y_I,+Z_I,-Z_I,BAT_V,RAW_V(FAB),RAW_V(RESET),SRC_V,BAT_I,RAW_I,SRC_I
2024-09-13T19:54:20Z,-28.515625,18.360573851841163,18.02548830505177,10.85968474191893,5.463445941017717,26.714334316343475,11.86938271874708,3.895337608076659,2.821694758525979,1332560.0,4.93316650390625,5.26123046875,4.541015625,5.50384521484375,4.76837158203125,0.00515625,0.00515625,0.00515625,0.165,0.00515625,4.25390625,4.25390625,4.15078125,5.336718749999999,-0.034344184082031,0.2036646394042968,0.1545302944335939
2024-09-13T19:55:50Z,-28.515625,18.02548830505177,16.684422131201373,13.21462183766954,9.737023655982568,20.81566155824587,12.317925775420562,3.895337608076659,2.821694758525979,1332650.0,5.1025390625,5.3558349609375,5.05828857421875,5.30853271484375,4.5989990234375,0.00515625,0.1546874999999999,0.00515625,0.020625,0.00515625,4.25390625,4.25390625,4.1765625,5.207812499999999,-0.0030663256835929,0.1485855433593746,0.1135299384765625
2024-09-13T19:57:20Z,-28.271484375,18.807242114660394,18.248886705769948,11.084119084742436,7.151799987908706,25.380739580893117,12.766338777373768,4.280232567414316,5.19180123598079,1332740.0,4.89044189453125,5.316162109375,4.95147705078125,5.04302978515625,4.75921630859375,0.00515625,0.1753124999999999,0.00515625,0.0,0.00515625,4.25390625,4.25390625,4.15078125,5.15625,-0.0280886124023432,0.2036646394042968,0.1513764208984377
2024-09-13T19:58:50Z,-29.30908203125,17.80205774799817,16.57261426849902,13.102563248449105,9.17538687738763,21.5960133709372,12.990496543168824,4.280232567414316,5.19180123598079,1332830.0,5.2886962890625,5.38787841796875,4.89349365234375,5.38787841796875,4.56085205078125,0.0103125,0.0618749999999999,0.00515625,0.1598437499999999,0.00515625,4.25390625,4.25390625,4.15078125,5.23359375,-0.0061941115234372,0.1874649052734371,0.1009144443359377
2024-09-13T20:00:20Z,-26.9287109375,17.57859502071925,17.80205774799817,12.205802208302316,8.163925300844728,21.373095655232532,13.326672312593118,4.662680318289915,5.19180123598079,1332920.0,4.79583740234375,5.303955078125,4.925537109375,4.058837890625,5.2459716796875,0.00515625,0.1598437499999999,0.00515625,0.0,0.020625,4.25390625,4.25390625,4.1765625,5.1304687499999995,-0.0280886124023432,0.193944798925781,0.1513764208984377
2024-09-13T20:01:49Z,-29.4921875,18.47225296403276,16.908013678481176,12.990496543168824,8.950674931239451,21.818899151192632,13.438714674982815,4.662680318289915,5.19180123598079,1333009.0,5.30242919921875,5.3680419921875,4.79888916015625,5.43365478515625,4.46624755859375,0.00515625,0.0154687499999999,0.00515625,0.1443749999999999,0.00515625,4.25390625,4.25390625,4.1765625,5.28515625,0.0094448176757818,0.1453455965332032,0.1103760649414063
2024-09-13T20:03:20Z,-27.294921875,16.908013678481176,17.243340580219474,12.430041214119406,8.613545644455645,21.707460252138297,13.774793104561072,5.042778030326701,7.561907713435545,1333100.0,5.3253173828125,5.33294677734375,4.81414794921875,2.1453857421875,5.2032470703125,0.0876562499999999,0.0876562499999999,0.00515625,0.0,0.00515625,4.25390625,4.25390625,4.1765625,5.18203125,-0.0218330407226563,0.1842249584472656,0.1387609267578126
2024-09-13T20:04:50Z,-30.77392578125,17.91377704693486,16.796221933947994,12.654247713329744,9.624712645898878,20.927164362541408,13.88680303442542,5.042778030326701,7.561907713435545,1333190.0,5.23223876953125,5.2642822265625,4.736328125,5.49163818359375,3.61175537109375,0.00515625,0.00515625,0.00515625,0.1392187499999999,0.00515625,4.25390625,4.25390625,4.1765625,5.336718749999999,0.0344671043945321,0.1129461282714842,0.1229915590820314
2024-09-13T20:09:19Z,-39.31884765625,17.466851588901765,17.13157299987563,11.084119084742436,5.913854659579815,23.82343633907811,14.222784208662777,5.420619473104864,7.561907713435545,1333459.0,5.12542724609375,5.40771484375,1.31378173828125,5.4290771484375,1.3336181640625,0.00515625,0.0464062499999999,0.00515625,0.1134375,0.00515625,4.25390625,4.25390625,4.15078125,5.28515625,-0.0093218973632807,0.1907048520996095,0.1387609267578126
2024-09-13T20:12:19Z,-38.22021484375,17.466851588901765,17.13157299987563,11.19632403340966,5.2381921641763505,22.26457496023235,14.446731162936564,5.796295210979906,9.932014190890357,1333639.0,4.9468994140625,5.377197265625,1.312255859375,5.25054931640625,1.43280029296875,0.00515625,0.1443749999999999,0.00515625,0.0,0.00515625,4.25390625,4.25390625,4.15078125,5.207812499999999,0.0375948902343756,0.1032262877929688,0.1009144443359377
