downlink_date,time_jst,kind,hex,source_log
2025-11-30,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 04 06 8e 00 03 06 90 00 03 06 92 00 03 06 9c a0 a1 06 a4 00 02 06 a7 00 03 06 a9 00 03 06 ab 00 03 06 b5 a0 a1 06 ba 00 02 06 bc 00 03 06 be 00 03 06 c0 00 03 06 ca a0 a1 0a b5 00 02 0a b7 00 03,missionlog_20251130_1010.txt
2025-11-30,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 05 0a b9 00 03 0a bc 00 03 0a d3 a0 a1 44 d3 00 02 44 d5 00 03 44 d7 00 03 44 d9 00 03 44 e3 a0 a1 44 ea 00 02 44 ed 00 03 44 ef 00 03 44 f1 00 03 44 fb a0 a1 45 0a 00 02 45 0c 00 03 45 0e 00 03,missionlog_20251130_1010.txt
2025-11-30,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 06 45 11 00 03 45 1a a0 a1 5b 88 00 02 5b 8b 00 03 5b 8d 00 03 5b 8f 00 03 5b 99 a0 a1 5b aa 00 02 5b ac 00 03 5b af 00 03 5b b1 00 03 5b bb a0 a1 5c 02 00 02 5c 04 00 03 5c 06 00 03 5c 08 00 03,missionlog_20251130_1010.txt
2025-11-30,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 07 5c 12 a0 a1 5c 1c 00 02 5c 1e 00 03 5c 20 00 03 5c 22 00 03 5c 2c a0 a1 71 46 00 02 71 48 00 03 71 4a 00 03 71 4c 00 03 71 56 a0 a1 71 67 00 02 71 69 00 03 71 6b 00 03 71 6d 00 03 71 77 a0 a1,missionlog_20251130_1010.txt
2025-11-30,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 08 71 7e 00 02 71 80 00 03 71 82 00 03 71 84 00 03 71 8e a0 a1 71 9b 00 02 71 9d 00 03 71 9f 00 03 71 a2 00 03 71 ab a0 a1 71 be 00 02 71 c0 00 03 71 c2 00 03 71 c5 00 03 71 cf a0 a1 74 a9 00 05,missionlog_20251130_1010.txt
2025-11-30,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 09 74 a9 00 06 ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff,missionlog_20251130_1010.txt
2025-11-30,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 0a ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff,missionlog_20251130_1010.txt
2025-11-30,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 0b ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff,missionlog_20251130_1010.txt
2025-11-30,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 0c ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff,missionlog_20251130_1010.txt
2025-11-30,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 0d ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff,missionlog_20251130_1010.txt
