time_utc,sec,minute,hour,day,x_plus,x_minus,y_plus,y_minus,z_plus,z_minus,bpb,v_xm,v_yp,v_ym,v_zp,v_zm,i_xm,i_yp,i_ym,i_zp,i_zm,bat_temp,bat_v,bat_i,fab_v,fab_i,src_v,src_i,elapsed_s,file,cmd_time_jst,n_cmd,session
2024-06-02T03:22:25Z,25,30,15,25,11.8896484375,18.360573851841163,15.11837780323198,16.796221933947994,11.645062384513515,6.139009630201162,13.998804860558192,1.373291015625,1.44805908203125,4.9041748046875,4.62188720703125,2.3162841796875,0.00515625,0.00515625,0.1598437499999999,0.0360937499999999,0.0,3.5078946620432134,4.2281249999999995,0.0002593994140625,4.2281249999999995,-0.0004840087890625,4.40859375,-5.478515625000013e-05,2215825,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:22:31Z,31,30,15,25,8.9599609375,18.02548830505177,14.67064573743018,17.01979736654321,11.532890009725495,5.688666768000338,13.998804860558192,5.2276611328125,1.3702392578125,5.3619384765625,4.61578369140625,4.345703125,0.00515625,0.00515625,0.1804687499999999,0.00515625,0.0,3.5078946620432134,4.2281249999999995,0.0002471923828125,4.2281249999999995,-0.00048095703125,5.15625,-8.701171875000024e-05,2215831,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:22:37Z,37,30,15,25,11.8896484375,18.13719152408514,14.334761734150211,16.796221933947994,11.532890009725495,5.576060472337581,13.88680303442542,5.32073974609375,5.26275634765625,1.94244384765625,5.28411865234375,1.3397216796875,0.1495312499999999,0.00515625,0.0,0.04125,0.00515625,3.5078946620432134,4.25390625,0.0002380371093749,4.2281249999999995,-0.00048095703125,5.1304687499999995,-9.10400390625002e-05,2215837,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:22:43Z,43,30,15,25,11.34033203125,18.69558709370967,15.11837780323198,16.348974356250878,11.757226620263603,6.364131694298287,13.774793104561072,1.57012939453125,5.39398193359375,1.23443603515625,5.34515380859375,1.33819580078125,0.00515625,0.1340625,0.0,0.05671875,0.0,3.5078946620432134,4.2281249999999995,0.0002410888671874,4.2281249999999995,-0.000487060546875,5.18203125,-8.701171875000024e-05,2215843,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:22:49Z,49,30,15,25,16.46728515625,18.360573851841163,14.894527946185171,17.01979736654321,12.205802208302316,5.012905423010778,13.88680303442542,1.32904052734375,1.38092041015625,4.64019775390625,4.58526611328125,2.0355224609375,0.00515625,0.00515625,0.1907812499999999,0.0309374999999999,0.0,3.5078946620432134,4.2281249999999995,0.0002532958984374,4.2281249999999995,-0.00048095703125,4.434375,-6.687011718750024e-05,2215849,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:22:55Z,55,30,15,25,10.97412109375,17.91377704693486,14.446731162936564,17.13157299987563,11.981530681734744,4.787585703044208,13.88680303442542,5.2490234375,1.348876953125,5.36041259765625,4.73175048828125,1.57623291015625,0.0103125,0.00515625,0.1856249999999999,0.0,0.0,3.5078946620432134,4.2281249999999995,0.000244140625,4.2281249999999995,-0.00048095703125,5.15625,-9.506835937500014e-05,2215855,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:23:01Z,1,31,15,25,20.25146484375,18.02548830505177,14.110798584717829,16.796221933947994,11.981530681734744,4.449544256148815,13.6627750692057,5.328369140625,5.28564453125,1.54266357421875,5.303955078125,1.32598876953125,0.1289062499999999,0.0154687499999999,0.0,0.0515625,0.0,3.5078946620432134,4.25390625,0.0002380371093749,4.2281249999999995,-0.0004840087890625,5.15625,-8.701171875000024e-05,2215861,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:23:07Z,7,31,15,25,18.2373046875,18.47225296403276,15.230290604246669,16.348974356250878,12.430041214119406,4.562232989789482,13.774793104561072,1.45416259765625,5.389404296875,1.2115478515625,5.3497314453125,1.324462890625,0.00515625,0.1289062499999999,0.0,0.05671875,0.0,3.5078946620432134,4.2281249999999995,0.0002380371093749,4.2281249999999995,-0.0004840087890625,5.18203125,-8.701171875000024e-05,2215867,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:23:13Z,13,31,15,25,17.56591796875,18.13719152408514,14.67064573743018,17.01979736654321,12.766338777373768,3.8859767452659426,13.6627750692057,1.32598876953125,1.35955810546875,5.11322021484375,5.05218505859375,1.52130126953125,0.00515625,0.00515625,0.1701562499999999,0.02578125,0.00515625,3.5078946620432134,4.2281249999999995,0.0002410888671874,4.2281249999999995,-0.000487060546875,4.8984375,-7.089843750000019e-05,2215873,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:23:19Z,19,31,15,25,12.92724609375,17.80205774799817,14.222784208662777,17.13157299987563,12.766338777373768,3.773238461846855,13.774793104561072,5.2764892578125,1.34429931640625,5.3558349609375,4.90264892578125,1.46331787109375,0.020625,0.00515625,0.1804687499999999,0.00515625,0.0,3.5078946620432134,4.2281249999999995,0.0002471923828125,4.2281249999999995,-0.0004840087890625,5.15625,-8.701171875000024e-05,2215879,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:23:25Z,25,31,15,25,17.138671875,17.91377704693486,13.88680303442542,16.796221933947994,12.654247713329744,3.547737099232642,13.6627750692057,5.3375244140625,5.3192138671875,1.397705078125,5.316162109375,1.33056640625,0.103125,0.020625,0.0,0.0464062499999999,0.00515625,3.5078946620432134,4.25390625,0.0002410888671874,4.2281249999999995,-0.0005084228515625,5.15625,-5.8813476562500075e-05,2215885,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:23:31Z,31,31,15,25,4.6875,18.47225296403276,14.782590886648022,16.23714230321697,13.102563248449105,3.547737099232642,13.550748926599852,1.39007568359375,5.3466796875,1.20697021484375,5.30853271484375,1.31683349609375,0.00515625,0.165,0.0,0.09796875,0.0,3.895337608076659,4.2281249999999995,0.000244140625,4.2281249999999995,-0.0004351806640625,5.1304687499999995,-5.478515625000013e-05,2215891,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:23:37Z,37,31,15,25,15.73486328125,18.58392404407794,14.222784208662777,16.908013678481176,13.550748926599852,2.871034514210198,13.6627750692057,1.324462890625,1.34429931640625,5.18341064453125,5.09490966796875,1.495361328125,0.00515625,0.00515625,0.165,0.0103125,0.0,3.895337608076659,4.25390625,0.000244140625,4.2281249999999995,-0.000474853515625,4.97578125,2.5781249999999868e-05,2215897,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:23:43Z,43,31,15,25,18.84765625,17.57859502071925,13.88680303442542,17.01979736654321,13.438714674982815,2.871034514210198,13.6627750692057,5.29327392578125,1.34124755859375,5.364990234375,4.94232177734375,1.4404296875,0.020625,0.00515625,0.1495312499999999,0.00515625,0.0,3.895337608076659,4.25390625,0.0002471923828125,4.2281249999999995,-0.0005084228515625,5.18203125,-0.0001071533203125,2215903,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:23:49Z,49,31,15,25,-0.86669921875,17.80205774799817,13.550748926599852,16.684422131201373,13.438714674982815,2.645400771586001,13.438714674982815,5.3070068359375,5.3009033203125,1.30767822265625,5.2978515625,1.3214111328125,0.1340625,0.0515625,0.0,0.0825,0.0,3.895337608076659,4.2281249999999995,0.000244140625,4.2281249999999995,-0.000438232421875,5.1304687499999995,-0.0001152099609375,2215909,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:23:55Z,55,31,15,25,16.46728515625,18.13719152408514,14.222784208662777,16.348974356250878,13.88680303442542,2.645400771586001,13.438714674982815,1.3458251953125,5.37261962890625,1.2054443359375,5.3375244140625,1.318359375,0.00515625,0.1237499999999999,0.0,0.0618749999999999,0.0,3.895337608076659,4.2281249999999995,0.0002410888671874,4.2281249999999995,-0.000487060546875,5.18203125,-8.701171875000024e-05,2215915,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:24:01Z,1,32,15,25,15.0634765625,17.91377704693486,14.110798584717829,17.466851588901765,14.222784208662777,2.194033877399203,13.6627750692057,1.31988525390625,1.33819580078125,4.9468994140625,4.8919677734375,1.43585205078125,0.00515625,0.00515625,0.2578124999999999,0.0515625,0.00515625,3.895337608076659,4.2281249999999995,0.000311279296875,4.2281249999999995,-0.000487060546875,4.7437499999999995,5.639648437499867e-06,2215921,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:24:07Z,7,32,15,25,9.75341796875,17.466851588901765,13.550748926599852,17.13157299987563,14.110798584717829,1.9683006966273917,14.334761734150211,5.28717041015625,1.3397216796875,5.340576171875,5.1177978515625,1.39007568359375,0.04125,0.00515625,0.165,0.00515625,0.0,3.895337608076659,4.2281249999999995,0.0002593994140625,4.2281249999999995,-0.0004901123046875,5.1304687499999995,-7.895507812500007e-05,2215927,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:24:13Z,13,32,15,25,10.48583984375,17.57859502071925,13.326672312593118,16.684422131201373,14.222784208662777,1.8554216664274072,13.438714674982815,5.328369140625,5.33294677734375,1.25274658203125,5.3253173828125,1.318359375,0.0825,0.0464062499999999,0.0,0.06703125,0.0,3.895337608076659,4.2281249999999995,0.000250244140625,4.2281249999999995,-0.000487060546875,5.15625,-7.895507812500007e-05,2215933,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:24:19Z,19,32,15,25,17.68798828125,17.91377704693486,13.998804860558192,16.23714230321697,14.67064573743018,1.7425343405796667,13.438714674982815,1.33514404296875,5.36041259765625,1.20697021484375,5.3314208984375,1.30767822265625,0.00515625,0.1185937499999999,0.0,0.0773437499999999,0.0,3.895337608076659,4.2281249999999995,0.0002471923828125,4.2281249999999995,-0.0004901123046875,5.15625,-7.089843750000019e-05,2215939,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:24:25Z,25,32,15,25,9.4482421875,17.57859502071925,13.6627750692057,16.908013678481176,15.11837780323198,1.2909020441202337,13.438714674982815,1.32293701171875,1.33819580078125,5.230712890625,5.15899658203125,1.3946533203125,0.00515625,0.00515625,0.1804687499999999,0.020625,0.0,3.895337608076659,4.25390625,0.0002471923828125,4.2281249999999995,-0.00048095703125,5.02734375,-7.492675781250014e-05,2215945,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:24:31Z,31,32,15,25,17.68798828125,17.35510010931501,12.990496543168824,17.01979736654321,15.006456917795528,1.1779732125832076,13.438714674982815,5.29937744140625,1.3397216796875,5.3436279296875,5.13458251953125,1.37786865234375,0.0515625,0.00515625,0.1443749999999999,0.00515625,0.0,3.895337608076659,4.2281249999999995,0.000244140625,4.2281249999999995,-0.000487060546875,5.15625,-8.29833984375003e-05,2215951,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:24:37Z,37,32,15,25,10.1806640625,17.466851588901765,12.990496543168824,16.57261426849902,15.006456917795528,1.0650360744135234,13.438714674982815,5.3314208984375,5.34210205078125,1.23138427734375,5.32989501953125,1.31378173828125,0.0773437499999999,0.05671875,0.0,0.0721874999999999,0.0,3.895337608076659,4.2281249999999995,0.0002410888671874,4.2281249999999995,-0.000487060546875,5.15625,-7.895507812500007e-05,2215957,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
