recorded_at,source,name,line1,line2
2024-10-12T09:00:17.310858+09:00,gs_db,SAKURA,1 60954U 98067WU  24284.78035551  .00349506  00000+0  36159-2 0  9990,2 60954  51.6325 100.8638 0003693  93.7892 266.3525 15.63034233  6604
2024-10-12T15:00:13.105601+09:00,gs_db,SAKURA,1 60954U 98067WU  24285.86701427  .00275966  00000+0  28064-2 0  9996,2 60954  51.6328  95.3703 0003436  93.2590 266.8798 15.63716812  6778
2024-10-12T21:00:22.665169+09:00,gs_db,SAKURA,1 60954U 98067WU  24285.86701427  .00275966  00000+0  28064-2 0  9996,2 60954  51.6328  95.3703 0003436  93.2590 266.8798 15.63716812  6778
2024-10-13T03:00:08.520899+09:00,gs_db,SAKURA,1 60954U 98067WU  24286.44214727  .00249688  00000+0  25258-2 0  9997,2 60954  51.6328  92.4605 0003312  93.5810 266.5564 15.63939041  6867
2024-10-13T09:00:20.112317+09:00,gs_db,SAKURA,1 60954U 98067WU  24286.44214727  .00249688  00000+0  25258-2 0  9997,2 60954  51.6328  92.4605 0003312  93.5810 266.5564 15.63939041  6867
2024-10-13T15:00:10.356346+09:00,gs_db,SAKURA,1 60954U 98067WU  24286.88941899  .00203166  00000+0  20563-2 0  9997,2 60954  51.6324  90.1975 0003183  92.6941 267.4418 15.64083896  6934
2024-10-13T21:00:22.27183+09:00,gs_db,SAKURA,1 60954U 98067WU  24286.88941899  .00203166  00000+0  20563-2 0  9997,2 60954  51.6324  90.1975 0003183  92.6941 267.4418 15.64083896  6934
2024-10-14T03:00:09.35818+09:00,gs_db,SAKURA,1 60954U 98067WU  24286.88941899  .00203166  00000+0  20563-2 0  9997,2 60954  51.6324  90.1975 0003183  92.6941 267.4418 15.64083896  6934
2024-10-14T09:00:17.84688+09:00,gs_db,SAKURA,1 60954U 98067WU  24287.52829760  .00184602  00000+0  18565-2 0  9993,2 60954  51.6320  86.9635 0003068  90.6331 269.5015 15.64310909  7035
2024-10-14T15:00:10.60087+09:00,gs_db,SAKURA,1 60954U 98067WU  24287.71994262  .00184212  00000+0  18477-2 0  9993,2 60954  51.6321  85.9933 0003019  89.4244 270.7097 15.64379134  7063
2024-10-14T21:00:17.74781+09:00,gs_db,SAKURA,1 60954U 98067WU  24287.71994262  .00184212  00000+0  18477-2 0  9993,2 60954  51.6321  85.9933 0003019  89.4244 270.7097 15.64379134  7063
2024-10-15T03:00:10.124915+09:00,gs_db,SAKURA,1 60954U 98067WU  24287.71994262  .00184212  00000+0  18477-2 0  9993,2 60954  51.6321  85.9933 0003019  89.4244 270.7097 15.64379134  7063
2024-10-15T09:00:17.047039+09:00,gs_db,SAKURA,1 60954U 98067WU  24287.71994262  .00184212  00000+0  18477-2 0  9993,2 60954  51.6321  85.9933 0003019  89.4244 270.7097 15.64379134  7063
2024-10-15T15:00:12.320316+09:00,gs_db,SAKURA,1 60954U 98067WU  24288.80577164  .00191602  00000+0  18901-2 0  9995,2 60954  51.6319  80.4937 0002869  84.9481 275.1842 15.64774029  7237
2024-10-15T21:00:19.934246+09:00,gs_db,SAKURA,1 60954U 98067WU  24288.80577164  .00191602  00000+0  18901-2 0  9995,2 60954  51.6319  80.4937 0002869  84.9481 275.1842 15.64774029  7237
2024-10-16T03:00:10.889027+09:00,gs_db,SAKURA,1 60954U 98067WU  24289.44436329  .00244161  00000+0  23662-2 0  9992,2 60954  51.6314  77.2578 0002813  82.8530 277.2785 15.65042804  7338
2024-10-16T09:00:21.074619+09:00,gs_db,SAKURA,1 60954U 98067WU  24289.44436329  .00244161  00000+0  23662-2 0  9992,2 60954  51.6314  77.2578 0002813  82.8530 277.2785 15.65042804  7338
2024-10-16T15:00:11.823838+09:00,gs_db,SAKURA,1 60954U 98067WU  24289.69976951  .00214229  00000+0  20768-2 0  9995,2 60954  51.6316  75.9636 0002757  81.1519 278.9788 15.65135278  7379
2024-10-16T21:00:20.088334+09:00,gs_db,SAKURA,1 60954U 98067WU  24289.69976951  .00214229  00000+0  20768-2 0  9995,2 60954  51.6316  75.9636 0002757  81.1519 278.9788 15.65135278  7379
2024-10-17T03:00:11.176358+09:00,gs_db,SAKURA,1 60954U 98067WU  24289.82746586  .00220613  00000+0  21319-2 0  9996,2 60954  51.6316  75.3163 0002761  80.7245 279.4063 15.65193580  7398
2024-10-17T09:00:23.148691+09:00,gs_db,SAKURA,1 60954U 98067WU  24289.82746586  .00220613  00000+0  21319-2 0  9996,2 60954  51.6316  75.3163 0002761  80.7245 279.4063 15.65193580  7398
2024-10-17T15:00:15.525216+09:00,gs_db,SAKURA,1 60954U 98067WU  24290.78504854  .00231628  00000+0  21986-2 0  9991,2 60954  51.6328  70.4607 0002703  75.9054 284.2242 15.65606075  7548
2024-10-17T21:00:24.926571+09:00,gs_db,SAKURA,1 60954U 98067WU  24291.10418608  .00226168  00000+0  21368-2 0  9996,2 60954  51.6328  68.8419 0002700  73.6834 286.4459 15.65740948  7595
2024-10-18T03:00:13.439986+09:00,gs_db,SAKURA,1 60954U 98067WU  24291.10418608  .00226168  00000+0  21368-2 0  9996,2 60954  51.6328  68.8419 0002700  73.6834 286.4459 15.65740948  7595
2024-10-18T09:00:21.773827+09:00,gs_db,SAKURA,1 60954U 98067WU  24291.42329579  .00229298  00000+0  21532-2 0  9999,2 60954  51.6327  67.2225 0002760  72.5614 287.5683 15.65882779  7648
2024-10-18T15:00:13.564985+09:00,gs_db,SAKURA,1 60954U 98067WU  24291.67856331  .00206378  00000+0  19362-2 0  9999,2 60954  51.6327  65.9273 0002754  71.7781 288.3514 15.65982596  7689
2024-10-18T21:00:22.790416+09:00,gs_db,SAKURA,1 60954U 98067WU  24291.67856331  .00206378  00000+0  19362-2 0  9999,2 60954  51.6327  65.9273 0002754  71.7781 288.3514 15.65982596  7689
2024-10-19T03:00:09.528148+09:00,gs_db,SAKURA,1 60954U 98067WU  24292.38046025  .00250526  00000+0  23076-2 0  9990,2 60954  51.6329  62.3645 0002741  66.4830 293.6454 15.66293699  7791
2024-10-19T09:00:22.61446+09:00,gs_db,SAKURA,1 60954U 98067WU  24292.38046025  .00250526  00000+0  23076-2 0  9990,2 60954  51.6329  62.3645 0002741  66.4830 293.6454 15.66293699  7791
2024-10-19T15:00:12.433589+09:00,gs_db,SAKURA,1 60954U 98067WU  24292.63566226  .00240131  00000+0  22058-2 0  9998,2 60954  51.6334  61.0686 0002775  66.0763 294.0523 15.66396010  7834
2024-10-19T21:00:15.186268+09:00,gs_db,SAKURA,1 60954U 98067WU  24292.63566226  .00240131  00000+0  22058-2 0  9998,2 60954  51.6334  61.0686 0002775  66.0763 294.0523 15.66396010  7834
2024-10-20T03:00:08.631429+09:00,gs_db,SAKURA,1 60954U 98067WU  24293.08222042  .00323231  00000+0  29103-2 0  9994,2 60954  51.6335  58.8006 0002891  62.8591 297.2699 15.66624965  7907
2024-10-20T09:00:18.414574+09:00,gs_db,SAKURA,1 60954U 98067WU  24293.08222042  .00323231  00000+0  29103-2 0  9994,2 60954  51.6335  58.8006 0002891  62.8591 297.2699 15.66624965  7907
2024-10-20T15:00:10.779587+09:00,gs_db,SAKURA,1 60954U 98067WU  24293.72005295  .00350393  00000+0  31037-2 0  9992,2 60954  51.6332  55.5603 0002891  59.7341 300.3941 15.66944437  8006
2024-10-20T21:00:20.10569+09:00,gs_db,SAKURA,1 60954U 98067WU  24293.72005295  .00350393  00000+0  31037-2 0  9992,2 60954  51.6332  55.5603 0002891  59.7341 300.3941 15.66944437  8006
2024-10-21T03:00:08.89207+09:00,gs_db,SAKURA,1 60954U 98067WU  24293.72005295  .00350393  00000+0  31037-2 0  9992,2 60954  51.6332  55.5603 0002891  59.7341 300.3941 15.66944437  8006
2024-10-21T09:00:22.658053+09:00,gs_db,SAKURA,1 60954U 98067WU  24294.54905313  .00291273  00000+0  25613-2 0  9997,2 60954  51.6330  51.3467 0003004  56.4151 303.7132 15.67311877  8136
2024-10-21T15:00:13.779467+09:00,gs_db,SAKURA,1 60954U 98067WU  24294.74033256  .00370286  00000+0  32090-2 0  9996,2 60954  51.6331  50.3743 0003067  55.4584 304.6702 15.67422194  8162
2024-10-21T21:00:21.123839+09:00,gs_db,SAKURA,1 60954U 98067WU  24294.74033256  .00370286  00000+0  32090-2 0  9996,2 60954  51.6331  50.3743 0003067  55.4584 304.6702 15.67422194  8162
2024-10-22T03:00:11.148002+09:00,gs_db,SAKURA,1 60954U 98067WU  24294.74033256  .00370286  00000+0  32090-2 0  9996,2 60954  51.6331  50.3743 0003067  55.4584 304.6702 15.67422194  8162
2024-10-22T09:00:17.874322+09:00,gs_db,SAKURA,1 60954U 98067WU  24294.74033256  .00370286  00000+0  32090-2 0  9996,2 60954  51.6331  50.3743 0003067  55.4584 304.6702 15.67422194  8162
2024-10-22T15:00:12.520865+09:00,gs_db,SAKURA,1 60954U 98067WU  24294.74033256  .00370286  00000+0  32090-2 0  9996,2 60954  51.6331  50.3743 0003067  55.4584 304.6702 15.67422194  8162
2024-10-22T21:00:16.658836+09:00,gs_db,SAKURA,1 60954U 98067WU  24294.74033256  .00370286  00000+0  32090-2 0  9996,2 60954  51.6331  50.3743 0003067  55.4584 304.6702 15.67422194  8162
2024-10-21T09:09:03.0000000,ops_log,SAKURA,1 60954U 98067WU  24294.74033256  .00370286  00000-0  32090-2 0  9997,2 60954  51.6331  50.3743 0003067  55.4584 304.6702 15.67422194  8162
2024-10-23T03:00:13.043531+09:00,gs_db,SAKURA,1 60954U 98067WU  24296.46140380  .00215867  00000+0  18556-2 0  9998,2 60954  51.6328  41.6172 0003489  53.6853 306.4466 15.68112298  8433
2024-10-23T09:00:22.069671+09:00,gs_db,SAKURA,1 60954U 98067WU  24296.46140380  .00215867  00000+0  18556-2 0  9998,2 60954  51.6328  41.6172 0003489  53.6853 306.4466 15.68112298  8433
2024-10-23T15:00:11.07273+09:00,gs_db,SAKURA,1 60954U 98067WU  24296.71630503  .00225923  00000+0  19296-2 0  9993,2 60954  51.6328  40.3191 0003521  53.5409 306.5912 15.68236761  8476
2024-10-23T21:00:19.083815+09:00,gs_db,SAKURA,1 60954U 98067WU  24296.71630503  .00225923  00000+0  19296-2 0  9993,2 60954  51.6328  40.3191 0003521  53.5409 306.5912 15.68236761  8476
2024-10-24T03:00:09.932547+09:00,gs_db,SAKURA,1 60954U 98067WU  24297.28975311  .00251892  00000+0  21173-2 0  9996,2 60954  51.6331  37.3986 0003656  52.2373 307.8955 15.68543344  8562
2024-10-24T09:00:21.926122+09:00,gs_db,SAKURA,1 60954U 98067WU  24297.54458383  .00244419  00000+0  20455-2 0  9999,2 60954  51.6333  36.1001 0003728  52.5540 307.5795 15.68673930  8607
2024-10-24T15:00:12.875554+09:00,gs_db,SAKURA,1 60954U 98067WU  24297.54458383  .00244419  00000+0  20455-2 0  9999,2 60954  51.6333  36.1001 0003728  52.5540 307.5795 15.68673930  8607
2024-10-24T21:00:26.228762+09:00,gs_db,SAKURA,1 60954U 98067WU  24297.54458383  .00244419  00000+0  20455-2 0  9999,2 60954  51.6333  36.1001 0003728  52.5540 307.5795 15.68673930  8607
2024-10-25T03:00:12.527681+09:00,gs_db,SAKURA,1 60954U 98067WU  24298.50001360  .00292693  00000+0  23842-2 0  9995,2 60954  51.6326  31.2304 0004068  51.9417 308.1946 15.69178226  8755
2024-10-25T09:00:23.80544+09:00,gs_db,SAKURA,1 60954U 98067WU  24298.50001360  .00292693  00000+0  23842-2 0  9995,2 60954  51.6326  31.2304 0004068  51.9417 308.1946 15.69178226  8755
2024-10-25T15:00:12.286867+09:00,gs_db,SAKURA,1 60954U 98067WU  24298.62738098  .00280518  00000+0  22825-2 0  9996,2 60954  51.6324  30.5809 0004094  52.0857 308.0509 15.69242911  8773
2024-10-25T21:00:14.286246+09:00,gs_db,SAKURA,1 60954U 98067WU  24298.62738098  .00280518  00000+0  22825-2 0  9996,2 60954  51.6324  30.5809 0004094  52.0857 308.0509 15.69242911  8773
2024-10-26T03:00:11.923289+09:00,gs_db,SAKURA,1 60954U 98067WU  24299.51879839  .00252971  00000+0  20265-2 0  9992,2 60954  51.6323  26.0327 0004397  52.4913 307.6483 15.69705712  8915
2024-10-26T09:00:19.972827+09:00,gs_db,SAKURA,1 60954U 98067WU  24299.51879839  .00252971  00000+0  20265-2 0  9992,2 60954  51.6323  26.0327 0004397  52.4913 307.6483 15.69705712  8915
2024-10-26T15:00:08.346379+09:00,gs_db,SAKURA,1 60954U 98067WU  24299.51879839  .00252971  00000+0  20265-2 0  9992,2 60954  51.6323  26.0327 0004397  52.4913 307.6483 15.69705712  8915
2024-10-26T21:00:19.942223+09:00,gs_db,SAKURA,1 60954U 98067WU  24299.51879839  .00252971  00000+0  20265-2 0  9992,2 60954  51.6323  26.0327 0004397  52.4913 307.6483 15.69705712  8915
2024-10-27T03:00:10.551672+09:00,gs_db,SAKURA,1 60954U 98067WU  24300.40995193  .00268884  00000+0  21078-2 0  9998,2 60954  51.6321  21.4833 0004752  52.5035 307.6394 15.70177146  9058
2024-10-27T09:00:19.319525+09:00,gs_db,SAKURA,1 60954U 98067WU  24300.47359531  .00276607  00000+0  21629-2 0  9999,2 60954  51.6321  21.1583 0004781  52.8071 307.3362 15.70213618  9060
2024-10-27T15:00:09.396528+09:00,gs_db,SAKURA,1 60954U 98067WU  24300.60087785  .00279376  00000+0  21773-2 0  9999,2 60954  51.6319  20.5082 0004822  52.8684 307.2754 15.70284821  9080
2024-10-27T21:00:20.173375+09:00,gs_db,SAKURA,1 60954U 98067WU  24300.60087785  .00279376  00000+0  21773-2 0  9999,2 60954  51.6319  20.5082 0004822  52.8684 307.2754 15.70284821  9080
2024-10-28T03:00:09.573967+09:00,gs_db,SAKURA,1 60954U 98067WU  24301.42805514  .00332755  00000+0  25182-2 0  9997,2 60954  51.6315  16.2815 0004988  54.8166 305.3298 15.70826596  9210
2024-10-28T09:00:20.979532+09:00,gs_db,SAKURA,1 60954U 98067WU  24301.42805514  .00332755  00000+0  25182-2 0  9997,2 60954  51.6315  16.2815 0004988  54.8166 305.3298 15.70826596  9210
2024-10-28T15:00:11.201302+09:00,gs_db,SAKURA,1 60954U 98067WU  24301.68251278  .00314504  00000+0  23693-2 0  9994,2 60954  51.6314  14.9803 0005016  55.3449 304.8021 15.70990082  9258
2024-10-28T21:00:24.247386+09:00,gs_db,SAKURA,1 60954U 98067WU  24302.19134621  .00343115  00000+0  25386-2 0  9994,2 60954  51.6315  12.3779 0005188  55.7587 304.3902 15.71334115  9332
2024-10-29T03:00:12.392322+09:00,gs_db,SAKURA,1 60954U 98067WU  24302.19134621  .00343115  00000+0  25386-2 0  9994,2 60954  51.6315  12.3779 0005188  55.7587 304.3902 15.71334115  9332
2024-10-29T09:00:21.323312+09:00,gs_db,SAKURA,1 60954U 98067WU  24302.57289783  .00346288  00000+0  25331-2 0  9990,2 60954  51.6310  10.4257 0005298  56.3500 303.8003 15.71594850  9397
2024-10-29T15:00:09.323939+09:00,gs_db,SAKURA,1 60954U 98067WU  24302.89080913  .00359520  00000+0  26010-2 0  9997,2 60954  51.6309   8.7988 0005444  56.6708 303.4811 15.71817213  9442
2024-10-29T21:00:23.508042+09:00,gs_db,SAKURA,1 60954U 98067WU  24302.89080913  .00359520  00000+0  26010-2 0  9997,2 60954  51.6309   8.7988 0005444  56.6708 303.4811 15.71817213  9442
2024-10-30T03:00:09.881154+09:00,gs_db,SAKURA,1 60954U 98067WU  24302.89080913  .00359520  00000+0  26010-2 0  9997,2 60954  51.6309   8.7988 0005444  56.6708 303.4811 15.71817213  9442
2024-10-30T09:00:24.877348+09:00,gs_db,SAKURA,1 60954U 98067WU  24303.46293577  .00360038  00000+0  25608-2 0  9991,2 60954  51.6303   5.8693 0005601  58.2557 301.8986 15.72217854  9533
2024-10-30T15:00:13.058724+09:00,gs_db,SAKURA,1 60954U 98067WU  24303.46293577  .00360038  00000+0  25608-2 0  9991,2 60954  51.6303   5.8693 0005601  58.2557 301.8986 15.72217854  9533
2024-10-30T21:00:21.188813+09:00,gs_db,SAKURA,1 60954U 98067WU  24304.16200458  .00399242  00000+0  27659-2 0  9992,2 60954  51.6307   2.2875 0005795  59.2468 300.9101 15.72722910  9641
2024-10-31T03:00:05.650473+09:00,gs_db,SAKURA,1 60954U 98067WU  24304.16200458  .00399242  00000+0  27659-2 0  9992,2 60954  51.6307   2.2875 0005795  59.2468 300.9101 15.72722910  9641
2024-10-31T09:00:20.01713+09:00,gs_db,SAKURA,1 60954U 98067WU  24304.35262028  .00387913  00000+0  26756-2 0  9993,2 60954  51.6308   1.3104 0005856  59.5719 300.5858 15.72859143  9674
2024-10-31T15:00:12.190736+09:00,gs_db,SAKURA,1 60954U 98067WU  24304.60674851  .00365116  00000+0  25063-2 0  9993,2 60954  51.6305   0.0072 0005930  60.7577 299.4014 15.73037689  9719
2024-11-10T23:32:26.329136+09:00,gs_db,SAKURA,1 60954U 98067WU  24315.05907511  .00655099  00000+0  28119-2 0  9993,2 60954  51.6253 306.0399 0007609 104.9396 255.2449 15.82770877 11366
2024-11-10T23:36:13.073886+09:00,gs_db,SAKURA,1 60954U 98067WU  24315.05907511  .00655099  00000+0  28119-2 0  9993,2 60954  51.6253 306.0399 0007609 104.9396 255.2449 15.82770877 11366
2024-11-10T23:38:31.409168+09:00,gs_db,SAKURA,1 60954U 98067WU  24315.05907511  .00655099  00000+0  28119-2 0  9993,2 60954  51.6253 306.0399 0007609 104.9396 255.2449 15.82770877 11366
2024-11-10T23:40:30.155048+09:00,gs_db,SAKURA,1 60954U 98067WU  24315.05907511  .00655099  00000+0  28119-2 0  9993,2 60954  51.6253 306.0399 0007609 104.9396 255.2449 15.82770877 11366
2024-11-11T03:00:07.652953+09:00,gs_db,SAKURA,1 60954U 98067WU  24315.05907511  .00655099  00000+0  28119-2 0  9993,2 60954  51.6253 306.0399 0007609 104.9396 255.2449 15.82770877 11366
2024-11-11T09:00:29.948239+09:00,gs_db,SAKURA,1 60954U 98067WU  24315.05907511  .00655099  00000+0  28119-2 0  9993,2 60954  51.6253 306.0399 0007609 104.9396 255.2449 15.82770877 11366
2024-11-11T15:00:10.01807+09:00,gs_db,SAKURA,1 60954U 98067WU  24315.05907511  .00655099  00000+0  28119-2 0  9993,2 60954  51.6253 306.0399 0007609 104.9396 255.2449 15.82770877 11366
2024-11-11T21:00:16.388557+09:00,gs_db,SAKURA,1 60954U 98067WU  24315.69030129  .00625590  00000+0  26038-2 0  9996,2 60954  51.6248 302.7527 0007713 109.3001 250.8837 15.83499565 11460
2024-11-12T03:00:11.094228+09:00,gs_db,SAKURA,1 60954U 98067WU  24316.25815096  .00663741  00000+0  26613-2 0  9992,2 60954  51.6247 299.7937 0007691 113.3410 246.8403 15.84196163 11556
2024-11-12T09:00:22.478131+09:00,gs_db,SAKURA,1 60954U 98067WU  24316.25815096  .00663741  00000+0  26613-2 0  9992,2 60954  51.6247 299.7937 0007691 113.3410 246.8403 15.84196163 11556
2024-11-12T15:00:10.171287+09:00,gs_db,SAKURA,1 60954U 98067WU  24316.25815096  .00663741  00000+0  26613-2 0  9992,2 60954  51.6247 299.7937 0007691 113.3410 246.8403 15.84196163 11556
2024-11-12T21:00:14.344309+09:00,gs_db,SAKURA,1 60954U 98067WU  24316.38430709  .00615922  00000+0  24676-2 0  9995,2 60954  51.6238 299.1356 0007861 114.1334 246.0492 15.84328307 11577
2024-11-13T03:00:07.418706+09:00,gs_db,SAKURA,1 60954U 98067WU  24317.39316885  .00564417  00000+0  21612-2 0  9994,2 60954  51.6233 293.8691 0008108 120.5196 239.6609 15.85397382 11733
2024-11-13T09:00:14.773771+09:00,gs_db,SAKURA,1 60954U 98067WU  24317.39316885  .00564417  00000+0  21612-2 0  9994,2 60954  51.6233 293.8691 0008108 120.5196 239.6609 15.85397382 11733
2024-11-13T15:00:10.352499+09:00,gs_db,SAKURA,1 60954U 98067WU  24317.39316885  .00564417  00000+0  21612-2 0  9994,2 60954  51.6233 293.8691 0008108 120.5196 239.6609 15.85397382 11733
2024-11-13T21:00:21.360542+09:00,gs_db,SAKURA,1 60954U 98067WU  24317.39316885  .00564417  00000+0  21612-2 0  9994,2 60954  51.6233 293.8691 0008108 120.5196 239.6609 15.85397382 11733
2024-11-14T03:00:07.894883+09:00,gs_db,SAKURA,1 60954U 98067WU  24318.21237362  .00593785  00000+0  21722-2 0  9990,2 60954  51.6223 289.5867 0008531 123.8328 236.3489 15.86268080 11869
2024-11-14T09:00:22.294271+09:00,gs_db,SAKURA,1 60954U 98067WU  24318.21237362  .00593785  00000+0  21722-2 0  9990,2 60954  51.6223 289.5867 0008531 123.8328 236.3489 15.86268080 11869
2024-11-14T15:00:11.931887+09:00,gs_db,SAKURA,1 60954U 98067WU  24318.40135692  .00546744  00000+0  19932-2 0  9997,2 60954  51.6235 288.5989 0008217 126.1607 234.0158 15.86453712 11892
2024-11-14T21:00:21.682383+09:00,gs_db,SAKURA,1 60954U 98067WU  24318.40135692  .00546744  00000+0  19932-2 0  9997,2 60954  51.6235 288.5989 0008217 126.1607 234.0158 15.86453712 11892
2024-11-15T03:00:08.692569+09:00,gs_db,SAKURA,1 60954U 98067WU  24319.28296114  .00560240  00000+0  19465-2 0  9999,2 60954  51.6236 283.9822 0008489 131.1135 229.0604 15.87402767 12033
2024-11-15T09:00:17.210475+09:00,gs_db,SAKURA,1 60954U 98067WU  24319.28296114  .00560240  00000+0  19465-2 0  9999,2 60954  51.6236 283.9822 0008489 131.1135 229.0604 15.87402767 12033
2024-11-15T15:00:11.845878+09:00,gs_db,SAKURA,1 60954U 98067WU  24319.28296114  .00560240  00000+0  19465-2 0  9999,2 60954  51.6236 283.9822 0008489 131.1135 229.0604 15.87402767 12033
2024-11-15T21:00:20.998021+09:00,gs_db,SAKURA,1 60954U 98067WU  24320.16402401  .00675943  00000+0  22021-2 0  9995,2 60954  51.6230 279.3624 0008714 137.0377 223.1310 15.88436683 12179
2024-11-16T03:00:09.361792+09:00,gs_db,SAKURA,1 60954U 98067WU  24320.16402401  .00675943  00000+0  22021-2 0  9995,2 60954  51.6230 279.3624 0008714 137.0377 223.1310 15.88436683 12179
2024-11-16T09:00:23.148643+09:00,gs_db,SAKURA,1 60954U 98067WU  24320.35274452  .00664502  00000+0  21419-2 0  9998,2 60954  51.6229 278.3718 0008720 138.2696 221.8975 15.88676775 12208
2024-11-16T15:00:11.09266+09:00,gs_db,SAKURA,1 60954U 98067WU  24320.35274452  .00664502  00000+0  21419-2 0  9998,2 60954  51.6229 278.3718 0008720 138.2696 221.8975 15.88676775 12208
2024-11-16T21:00:16.122621+09:00,gs_db,SAKURA,1 60954U 98067WU  24321.04448412  .00706130  20650-3  23564-2 0  9998,2 60954  51.6230 274.7389 0008683 142.0161 218.1459 15.89571511 12313
2024-11-17T03:00:09.395409+09:00,gs_db,SAKURA,1 60954U 98067WU  24321.29592773  .00675403  18952-3  22170-2 0  9997,2 60954  51.6229 273.4171 0008733 143.9989 216.1607 15.89895569 12359
2024-11-17T09:00:23.583894+09:00,gs_db,SAKURA,1 60954U 98067WU  24321.29592773  .00675403  18952-3  22170-2 0  9997,2 60954  51.6229 273.4171 0008733 143.9989 216.1607 15.89895569 12359
2024-11-17T15:00:07.557346+09:00,gs_db,SAKURA,1 60954U 98067WU  24321.29592773  .00675403  18952-3  22170-2 0  9997,2 60954  51.6229 273.4171 0008733 143.9989 216.1607 15.89895569 12359
2024-11-17T21:00:14.547079+09:00,gs_db,SAKURA,1 60954U 98067WU  24321.29592773  .00675403  18952-3  22170-2 0  9997,2 60954  51.6229 273.4171 0008733 143.9989 216.1607 15.89895569 12359
2024-11-18T03:00:08.800094+09:00,gs_db,SAKURA,1 60954U 98067WU  24321.29592773  .00675403  18952-3  22170-2 0  9997,2 60954  51.6229 273.4171 0008733 143.9989 216.1607 15.89895569 12359
2024-11-18T09:00:23.428241+09:00,gs_db,SAKURA,1 60954U 98067WU  24321.29592773  .00675403  18952-3  22170-2 0  9997,2 60954  51.6229 273.4171 0008733 143.9989 216.1607 15.89895569 12359
2024-11-18T15:00:08.413622+09:00,gs_db,SAKURA,1 60954U 98067WU  24322.55240802  .00619248  16240-3  18810-2 0  9999,2 60954  51.6222 266.8023 0009013 152.0393 208.1099 15.91405296 12551
2024-11-18T21:00:19.125636+09:00,gs_db,SAKURA,1 60954U 98067WU  24323.05467068  .00628473  16848-3  18494-2 0  9992,2 60954  51.6215 264.1538 0009216 155.7424 204.4018 15.92013231 12639
2024-11-19T03:00:10.225773+09:00,gs_db,SAKURA,1 60954U 98067WU  24323.05467068  .00628473  16848-3  18494-2 0  9992,2 60954  51.6215 264.1538 0009216 155.7424 204.4018 15.92013231 12639
2024-11-19T09:00:24.926772+09:00,gs_db,SAKURA,1 60954U 98067WU  24323.30572509  .00637765  17419-3  18443-2 0  9990,2 60954  51.6214 262.8289 0009404 157.0625 203.0803 15.92344112 12679
2024-11-19T15:00:10.207086+09:00,gs_db,SAKURA,1 60954U 98067WU  24323.30572509  .00637765  17419-3  18443-2 0  9990,2 60954  51.6214 262.8289 0009404 157.0625 203.0803 15.92344112 12679
2024-11-19T21:00:17.948535+09:00,gs_db,SAKURA,1 60954U 98067WU  24324.12129961  .00708078  21809-3  19332-2 0  9993,2 60954  51.6217 258.5229 0009432 162.0403 198.0939 15.93437885 12808
2024-11-20T03:00:10.751536+09:00,gs_db,SAKURA,1 60954U 98067WU  24324.12129961  .00708078  21809-3  19332-2 0  9993,2 60954  51.6217 258.5229 0009432 162.0403 198.0939 15.93437885 12808
2024-11-20T09:00:26.648232+09:00,gs_db,SAKURA,1 60954U 98067WU  24324.24672039  .00714189  22248-3  19307-2 0  9995,2 60954  51.6207 257.8593 0009656 162.3344 197.8001 15.93620707 12824
2024-11-20T15:00:09.089461+09:00,gs_db,SAKURA,1 60954U 98067WU  24324.24672039  .00714189  22248-3  19307-2 0  9995,2 60954  51.6207 257.8593 0009656 162.3344 197.8001 15.93620707 12824
2024-11-20T21:00:24.567621+09:00,gs_db,SAKURA,1 60954U 98067WU  24324.24672039  .00714189  22248-3  19307-2 0  9995,2 60954  51.6207 257.8593 0009656 162.3344 197.8001 15.93620707 12824
2024-11-21T03:00:10.473381+09:00,gs_db,SAKURA,1 60954U 98067WU  24325.24954963  .00766984  26317-3  19062-2 0  9994,2 60954  51.6200 252.5517 0009999 168.4681 191.6557 15.95188264 12980
2024-11-21T09:00:26.608973+09:00,gs_db,SAKURA,1 60954U 98067WU  24325.24954963  .00766984  26317-3  19062-2 0  9994,2 60954  51.6200 252.5517 0009999 168.4681 191.6557 15.95188264 12980
2024-11-21T15:00:11.776692+09:00,gs_db,SAKURA,1 60954U 98067WU  24325.81318059  .00954157  42460-3  22457-2 0  9997,2 60954  51.6193 249.5622 0010073 172.5466 187.5693 15.96214471 13073
2024-11-21T21:00:22.791501+09:00,gs_db,SAKURA,1 60954U 98067WU  24325.93838509  .00844473  32754-3  19670-2 0  9994,2 60954  51.6187 248.8973 0010150 173.0652 187.0499 15.96385162 13093
2024-11-22T03:00:10.786716+09:00,gs_db,SAKURA,1 60954U 98067WU  24325.93838509  .00844473  32754-3  19670-2 0  9994,2 60954  51.6187 248.8973 0010150 173.0652 187.0499 15.96385162 13093
2024-11-22T09:00:28.564494+09:00,gs_db,SAKURA,1 60954U 98067WU  24325.93838509  .00844473  32754-3  19670-2 0  9994,2 60954  51.6187 248.8973 0010150 173.0652 187.0499 15.96385162 13093
2024-11-22T15:00:10.848483+09:00,gs_db,SAKURA,1 60954U 98067WU  24325.93838509  .00844473  32754-3  19670-2 0  9994,2 60954  51.6187 248.8973 0010150 173.0652 187.0499 15.96385162 13093
